EmpID,ProjectID,DateFrom,DateTo
79,674,2015-01-22,2015-11-03
53,878,2017-07-11,2021-11-08
84,725,2023-04-14,2023-06-25
52,351,2014-02-17,2015-05-25
85,523,2018-06-17,2021-09-16
86,65,2022-10-02,2023-04-15
33,306,2021-11-30,2022-11-11
56,277,2016-10-14,2021-11-28
50,331,2018-09-25,NULL
46,405,2017-06-06,2022-10-11
46,204,2020-10-04,2023-06-01
91,174,2022-05-30,NULL
60,511,2018-08-08,2023-06-22
10,125,2014-03-09,2021-04-22
5,837,2021-06-14,NULL
35,51,2021-04-05,2023-03-25
16,80,2013-12-27,2021-06-28
11,57,2021-01-28,2022-05-28
74,521,2016-01-04,2016-01-23
44,74,2021-08-16,2023-05-28
37,194,2020-09-18,2022-11-03
29,894,2020-04-08,2022-11-21
52,631,2016-01-16,2022-05-29
40,627,2014-05-08,2023-06-05
9,647,2016-04-15,2020-02-15
90,951,2019-07-01,2023-06-03
29,850,2020-01-12,NULL
20,902,2017-08-02,2019-03-07
20,996,2014-02-04,2020-02-25
16,780,2019-01-15,2019-02-13
29,516,2016-09-11,2021-01-09
92,618,2021-08-29,2022-12-22
83,938,2022-11-05,NULL
64,951,2019-08-30,2022-10-27
19,459,2021-07-13,2022-12-18
3,138,2021-09-24,2021-12-20
40,204,2019-02-19,2020-06-08
58,784,2014-08-07,2022-03-19
54,713,2014-08-16,NULL
97,276,2018-06-10,2023-05-12
49,762,2015-04-28,2018-01-11
22,982,2017-07-23,2023-06-06
93,310,2016-01-03,2023-01-07
30,314,2019-01-05,2019-02-13
86,220,2021-11-03,2022-07-29
71,855,2018-09-15,2020-09-08
55,879,2014-02-28,2018-09-07
10,381,2022-11-21,NULL
98,211,2013-11-16,2016-02-12
76,841,2019-06-11,2019-09-13
83,825,2015-01-16,2020-09-30
59,749,2019-09-27,2021-11-09
41,906,2015-12-09,2020-12-13
13,675,2020-02-19,2022-01-20
3,598,2023-01-20,2023-04-09
9,816,2017-01-16,2017-10-07
56,438,2015-12-05,2022-01-19
68,247,2021-02-03,2021-06-08
12,347,2017-07-08,2020-08-02
17,340,2019-07-30,2022-08-21
4,736,2020-10-15,2022-02-28
85,885,2020-09-01,2022-08-27
51,857,2019-04-17,2019-07-15
89,960,2014-01-25,2019-02-18
82,838,2014-06-10,2020-02-22
9,696,2021-12-11,2022-07-01
59,501,2015-06-19,2018-01-31
19,147,2015-11-22,2020-10-11
68,667,2020-01-25,2020-02-11
45,545,2022-10-31,2023-03-10
31,909,2014-08-07,2019-03-30
34,351,2020-11-30,2021-05-23
94,461,2015-01-06,2018-08-24
77,888,2022-10-09,2022-10-12
99,696,2020-11-19,2021-10-20
3,333,2013-08-04,2018-09-25
76,565,2018-02-23,2018-10-28
89,806,2014-07-15,NULL
12,714,2015-07-03,2023-01-06
70,785,2016-11-16,2021-10-17
20,11,2018-10-05,2021-09-04
43,256,2018-03-02,2020-09-01
12,889,2018-01-26,2022-10-07
61,221,2021-09-22,2023-02-27
75,503,2014-06-30,2015-11-04
32,250,2014-08-07,2015-06-22
75,81,2015-07-19,2017-02-25
71,311,2019-08-04,2020-11-14
95,317,2013-10-12,2015-05-23
21,870,2023-05-20,2023-07-02
27,233,2020-04-30,2023-04-26
92,375,2018-06-15,2018-10-01
54,340,2023-04-05,2023-04-12
37,973,2020-08-21,2022-08-25
53,591,2018-10-25,2023-07-02
51,523,2014-07-23,2022-12-09
43,385,2016-10-09,2020-05-06
12,179,2015-05-24,2019-04-13
22,736,2017-04-27,2022-03-15
22,653,2019-08-08,2022-06-26
66,886,2017-05-27,2019-11-07
21,698,2018-02-20,2018-08-09
20,930,2017-05-14,2019-03-19
65,887,2019-07-10,NULL
68,754,2018-02-09,NULL
91,101,2021-12-12,2022-03-08
43,189,2019-04-10,2019-09-25
8,388,2019-06-04,2021-02-13
19,838,2017-02-15,2020-06-03
87,114,2017-12-04,2022-11-05
35,272,2016-01-04,NULL
56,288,2015-10-06,2023-01-05
74,427,2020-02-19,2020-09-21
43,645,2013-12-05,2014-07-28
81,669,2019-02-27,2019-10-05
65,828,2016-03-27,2021-12-14
11,926,2023-04-05,2023-05-08
71,345,2014-11-04,2017-02-23
7,273,2015-02-19,2021-11-09
46,466,2019-10-31,2022-08-09
7,29,2014-07-30,2016-06-28
96,600,2016-04-04,2022-04-25
70,461,2014-02-03,2019-06-19
63,578,2017-10-07,2020-09-25
72,998,2016-11-14,2022-07-29
79,468,2019-12-16,NULL
31,583,2021-08-24,2022-12-14
48,171,2016-11-26,2019-06-03
69,126,2018-04-30,2020-04-26
89,875,2018-10-19,2022-03-18
25,607,2013-12-12,2015-04-04
1,988,2017-10-17,2021-04-19
80,384,2013-09-06,2015-10-29
89,563,2018-09-15,2020-12-13
79,436,2021-11-21,2022-08-26
66,24,2016-05-23,2017-07-11
66,344,2015-04-11,2016-11-03
43,485,2017-12-06,2019-12-12
56,583,2022-03-24,2022-08-07
53,199,2017-07-21,2018-07-09
30,307,2017-08-24,2022-12-06
8,729,2016-04-18,2018-10-05
17,929,2018-04-21,2020-01-17
76,399,2019-09-01,2022-04-14
47,82,2018-08-02,NULL
17,379,2023-04-20,2023-05-08
40,866,2020-08-17,2023-03-07
34,837,2023-04-06,2023-05-26
89,653,2016-10-12,2022-12-28
47,182,2022-12-30,2023-02-16
26,82,2019-12-12,2022-07-04
6,574,2018-06-10,2020-02-03
76,86,2022-12-16,2023-02-08
41,854,2018-08-04,2020-05-10
33,558,2015-02-01,2015-09-18
29,817,2015-12-12,2016-09-07
32,978,2021-02-11,NULL
3,168,2016-07-08,2018-11-16
39,582,2022-09-21,2023-06-05
22,445,2021-11-27,2023-04-01
36,806,2015-11-06,2016-02-29
13,606,2016-06-18,2019-06-23
55,284,2022-03-08,2023-02-19
22,761,2017-08-27,2018-09-13
83,622,2023-06-08,2023-06-19
5,251,2013-09-04,NULL
8,311,2015-04-20,2021-06-20
80,329,2022-02-04,2022-07-23
6,652,2019-05-03,2022-12-01
70,165,2017-04-27,NULL
42,71,2015-06-01,2020-05-23
43,711,2017-12-15,2022-07-06
90,78,2013-09-22,2020-07-06
62,228,2017-04-26,2022-04-03
9,362,2018-06-28,2022-12-09
22,208,2022-04-19,2022-08-17
40,347,2016-04-25,2016-09-27
3,817,2016-09-09,2018-04-01
31,262,2019-07-13,2021-03-02
50,353,2016-02-15,2023-05-02
81,437,2020-01-14,2021-08-29
88,729,2019-10-28,2023-01-25
93,967,2017-05-03,2023-01-03
10,123,2019-12-15,2021-03-02
96,814,2020-02-09,2021-04-05
86,883,2016-08-01,2016-12-24
73,84,2022-08-22,2023-03-02
72,119,2021-10-28,2022-06-09
23,259,2022-01-17,NULL
3,115,2015-08-08,2016-11-06
4,330,2022-09-17,NULL
77,749,2022-09-27,2022-10-10
36,336,2016-01-25,2019-02-23
26,473,2015-11-13,2018-08-12
42,543,2017-02-16,2018-11-27
7,679,2022-11-10,2022-12-28
11,605,2014-03-20,2022-12-06
14,295,2021-11-25,2022-03-09
76,344,2019-01-01,2020-06-29
15,701,2015-05-16,2021-12-25
36,196,2021-09-05,2022-10-16
94,936,2019-06-13,2022-10-22
70,783,2016-04-10,2021-01-08
98,217,2015-09-29,2015-12-09
65,369,2016-10-16,2023-05-26
6,466,2017-07-24,2017-10-17
18,81,2014-05-13,2015-06-21
36,505,2023-01-17,2023-05-09
31,487,2020-01-11,2022-05-17
32,795,2020-12-23,2023-03-23
21,664,2013-08-19,2019-07-25
43,429,2020-02-01,NULL
34,554,2016-09-26,2021-07-23
96,162,2019-11-05,2022-08-16
50,194,2014-04-12,2023-06-17
52,791,2022-12-26,2023-06-14
29,385,2014-01-08,NULL
35,882,2014-01-18,2020-12-27
2,652,2021-05-03,2021-07-26
22,335,2021-07-20,2021-09-13
5,868,2020-04-18,2021-05-24
86,559,2018-05-03,2022-05-19
5,470,2017-02-07,2023-05-04
32,565,2022-11-03,2023-03-05
92,813,2019-03-14,2020-01-31
59,176,2015-03-20,2016-03-13
94,920,2021-11-02,2022-03-21
23,292,2023-05-03,2023-07-02
72,381,2016-05-13,2017-11-06
82,399,2022-01-26,2023-02-10
64,391,2016-06-03,2023-04-21
85,216,2016-09-13,2019-08-25
48,992,2016-03-29,2022-01-12
74,384,2021-08-17,2021-12-22
30,486,2014-02-09,2023-06-13
65,591,2017-03-07,2020-05-06
70,909,2018-02-25,2019-02-02
63,579,2016-01-11,2019-02-17
75,636,2017-03-04,2021-08-28
70,112,2021-01-14,2022-05-13
36,448,2020-06-26,2022-09-17
6,783,2019-12-07,2021-05-26
37,874,2013-10-03,2019-10-26
79,960,2017-10-06,2021-07-26
28,550,2022-09-29,2023-02-21
96,806,2015-03-09,2022-01-04
49,701,2020-03-02,2022-10-30
40,75,2013-09-05,2020-12-05
87,302,2013-12-13,2017-04-06
71,931,2015-05-11,2021-12-16
11,249,2022-05-12,2022-10-12
66,372,2017-06-07,2018-01-17
75,360,2022-05-23,2022-12-24
79,848,2023-04-17,2023-05-27
89,716,2015-09-26,2020-05-27
17,513,2022-06-28,2022-10-11
81,602,2019-03-22,2023-07-04
96,725,2016-03-22,NULL
64,809,2018-10-11,2021-08-23
25,188,2018-03-21,2019-05-20
5,826,2019-12-20,2020-04-12
7,345,2023-03-04,2023-06-14
65,103,2013-09-04,2020-10-03
6,689,2018-02-06,2021-06-16
1,702,2014-12-29,2016-05-25
63,718,2019-05-17,2023-02-20
53,578,2013-09-15,2013-10-06
93,446,2013-09-12,2016-08-20
30,417,2017-03-24,2021-02-23
16,738,2022-03-06,2023-01-12
45,832,2015-09-12,NULL
86,575,2018-08-18,2020-10-12
79,91,2022-02-27,2022-07-26
61,538,2016-01-13,2018-10-26
45,725,2023-03-04,2023-06-16
3,301,2015-03-01,2020-06-12
49,408,2023-07-01,NULL
88,228,2016-03-12,2019-12-17
89,635,2017-07-27,2021-01-07
12,908,2014-02-19,2016-03-21
51,59,2021-01-31,2021-08-06
75,194,2014-04-26,2020-03-29
41,442,2020-08-28,2020-09-23
98,558,2023-06-05,2023-06-07
20,82,2019-05-16,2023-02-24
80,421,2021-01-03,2022-07-04
36,83,2014-02-10,2017-05-09
93,54,2018-05-08,2020-07-02
81,776,2017-06-26,2022-07-17
83,23,2021-03-08,2021-10-15
56,534,2018-10-19,2021-09-23
55,733,2013-09-14,2017-01-11
82,844,2014-08-13,2022-09-20
46,572,2016-08-03,2022-07-22
3,335,2023-01-09,2023-06-09
34,613,2015-09-24,2017-05-04
99,247,2020-07-17,2022-01-19
44,622,2013-12-15,2016-07-13
92,19,2023-06-10,2023-06-15
95,787,2015-06-11,2017-09-15
14,907,2017-09-08,2022-05-06
79,166,2021-12-21,2022-08-22
31,429,2016-04-27,2020-11-04
72,235,2020-12-05,2021-02-04
52,292,2015-10-24,2023-03-14
41,343,2019-09-21,2021-06-04
70,907,2014-01-19,2014-08-14
28,67,2020-08-31,2020-10-06
56,674,2020-12-15,2022-03-20
94,449,2022-07-02,2023-07-04
19,818,2016-05-03,2016-11-29
8,757,2015-07-29,2021-06-01
41,804,2017-02-05,2020-12-21
12,125,2023-01-26,2023-03-13
51,967,2014-03-02,2017-02-10
59,232,2020-05-05,2020-07-10
32,498,2013-07-15,2014-12-12
38,344,2022-06-21,2022-11-15
70,665,2014-11-01,2023-05-18
85,702,2020-10-25,2022-03-16
95,888,2020-12-16,2021-10-24
66,528,2014-12-22,2018-06-06
39,162,2017-05-12,2022-03-08
18,852,2016-12-04,2018-01-12
50,982,2019-07-05,2022-09-26
88,219,2021-01-06,NULL
80,190,2016-07-11,2021-07-22
32,945,2014-05-12,2014-06-14
5,506,2015-12-03,2022-03-18
99,370,2020-10-24,2021-04-06
18,406,2015-10-26,2022-05-26
36,428,2017-07-06,2021-03-09
8,387,2019-06-28,2022-03-21
14,962,2019-03-25,NULL
91,706,2020-06-06,2020-09-03
9,552,2020-01-28,2022-09-04
99,745,2022-05-31,2022-06-25
33,765,2020-12-03,2021-04-10
92,44,2019-08-28,2023-03-18
64,537,2023-06-26,2023-07-03
30,4,2017-02-12,2018-04-21
35,413,2023-01-24,2023-06-18
14,889,2019-10-01,2021-11-30
16,947,2014-01-21,2014-03-06
51,581,2021-04-12,2021-07-20
77,291,2018-05-09,2019-12-23
1,838,2017-08-14,2019-12-01
66,327,2023-06-26,2023-07-02
78,758,2016-10-13,2017-08-24
69,66,2015-09-02,2023-02-16
11,188,2014-01-17,2016-03-26
23,519,2021-10-08,2022-02-02
11,282,2018-07-22,2019-09-23
5,64,2020-03-04,2022-05-21
70,715,2020-10-03,NULL
13,49,2018-01-02,2018-04-22
39,588,2021-09-17,2022-05-02
89,641,2017-05-10,2021-11-13
5,946,2019-08-21,2022-11-17
6,664,2015-10-28,2018-06-22
86,598,2016-07-03,2018-08-18
25,195,2023-01-03,2023-04-30
20,88,2019-06-27,2020-12-16
6,125,2014-12-14,2019-02-13
96,811,2022-03-05,2022-10-03
58,386,2021-09-30,2023-02-20
27,863,2016-09-26,2022-12-22
90,880,2023-03-15,2023-07-04
2,960,2023-06-27,2023-07-03
54,285,2018-01-19,NULL
12,715,2016-08-22,2022-11-19
70,375,2014-05-07,2021-11-25
66,210,2017-05-04,2020-07-09
54,38,2021-01-29,2021-06-21
21,389,2022-08-25,2022-09-22
87,90,2022-04-12,2022-07-12
52,718,2014-07-09,2020-06-09
69,837,2017-12-29,2022-08-19
43,808,2018-01-20,2019-09-15
38,269,2017-03-16,2017-09-29
8,718,2019-10-27,2020-11-25
7,182,2021-07-18,2022-07-29
27,339,2018-08-05,2019-05-16
18,540,2016-07-09,2017-02-14
27,916,2017-07-27,2021-01-30
45,413,2021-03-15,2021-09-28
97,601,2022-10-13,2023-03-16
46,252,2017-07-18,2018-04-12
63,5,2014-04-26,2015-05-18
81,385,2022-08-27,2023-03-15
31,260,2023-01-24,2023-06-06
5,487,2022-09-01,2022-10-11
97,576,2015-09-07,2019-11-26
3,837,2015-04-19,2018-10-11
78,434,2017-06-06,2022-09-27
97,914,2017-10-10,2018-06-09
2,498,2019-01-28,2022-05-12
27,690,2017-09-17,NULL
98,995,2021-09-21,2022-03-02
3,474,2016-10-11,2017-10-01
71,262,2014-03-10,2019-04-11
56,435,2016-02-11,2019-03-11
59,36,2013-11-13,2021-01-03
68,165,2015-03-29,2018-03-14
15,931,2014-07-27,2022-05-27
83,352,2021-11-13,2023-01-04
75,154,2020-08-07,2021-08-07
20,975,2022-10-27,2023-01-28
82,188,2017-08-02,2018-11-26
30,717,2014-04-26,2018-02-12
65,480,2022-08-28,2023-03-11
64,873,2013-11-21,2015-05-21
96,638,2015-11-30,2019-11-24
86,620,2021-08-02,2021-10-04
75,821,2021-03-16,2022-11-09
52,388,2016-11-07,2022-04-11
90,422,2016-04-13,2020-09-03
47,721,2017-05-05,2019-02-13
46,739,2017-11-17,NULL
67,88,2017-03-12,2021-01-31
25,667,2013-11-27,2021-06-24
14,469,2015-12-21,2020-09-30
70,215,2017-06-10,2017-06-16
67,277,2022-06-17,2022-12-14
40,31,2014-10-28,2014-11-28
35,47,2014-05-03,2021-03-23
98,491,2014-11-30,2020-08-23
14,176,2020-12-22,2021-10-03
48,634,2017-03-01,2017-10-14
32,157,2014-09-22,NULL
79,662,2016-02-11,2018-09-20
4,58,2015-06-25,2017-04-17
58,977,2018-09-04,2018-09-06
30,959,2016-03-07,2017-10-05
58,84,2017-03-05,2022-10-12
21,766,2015-01-26,2015-03-16
57,897,2021-10-30,2022-05-07
7,677,2017-08-21,2022-02-20
43,298,2017-04-16,2022-10-16
79,354,2015-01-02,2016-07-21
93,72,2014-09-24,NULL
13,965,2016-08-09,2019-07-04
94,731,2018-04-01,NULL
11,308,2018-01-29,2022-02-17
45,992,2019-07-25,2019-12-30
5,910,2016-09-14,2021-11-14
47,365,2022-04-24,2022-06-22
80,114,2014-03-24,2023-06-03
20,663,2017-08-01,2022-09-04
69,229,2015-06-27,2023-04-25
49,141,2016-04-17,2016-05-10
51,43,2019-09-09,2022-04-04
3,458,2016-02-08,2023-02-14
26,274,2018-07-06,2018-09-26
6,258,2016-01-17,2017-03-27
38,837,2017-12-19,NULL
92,227,2014-11-22,2015-12-09
74,649,2020-09-12,2021-04-19
52,104,2019-04-08,2020-01-24
76,668,2016-06-19,2016-11-14
71,402,2013-11-29,2022-03-24
29,206,2015-10-12,2018-05-01
89,90,2023-06-28,2023-07-02
59,226,2014-03-24,2023-05-26
1,163,2020-09-27,2020-10-24
74,616,2014-01-18,2017-10-03
12,201,2018-08-11,2021-04-22
53,719,2020-12-22,2023-05-15
37,647,2020-03-12,2023-02-17
61,129,2016-03-05,2019-07-15
69,398,2018-10-25,NULL
95,628,2014-11-10,2021-11-01
32,894,2020-02-18,2020-07-27
20,281,2015-06-10,2020-09-29
75,255,2013-12-01,2015-11-30
78,883,2021-02-10,2021-11-05
46,289,2020-09-28,2023-02-20
51,226,2021-11-08,2022-06-25
20,137,2023-06-27,2023-06-30
99,583,2013-08-21,2021-09-02
96,499,2018-11-03,2022-07-26
13,623,2016-02-08,2023-04-26
95,242,2022-01-29,2023-04-24
18,949,2017-04-10,2020-08-21
12,857,2015-02-02,2018-01-17
51,653,2019-03-04,2021-02-20
61,356,2014-12-27,2018-06-09
57,620,2021-01-21,2021-05-26
47,56,2023-02-14,2023-02-27
69,893,2022-04-10,2022-07-01
31,812,2015-06-02,2021-01-10
46,326,2019-06-01,NULL
18,750,2022-06-17,2023-06-02
2,434,2018-02-05,2023-04-26
75,267,2022-07-02,2023-05-13
81,110,2017-09-18,2022-02-06
24,702,2018-10-18,2019-11-22
65,311,2022-07-11,2023-03-20
23,93,2021-09-13,2022-03-07
74,893,2021-10-06,2022-12-26
28,364,2019-04-14,2020-12-28
34,332,2021-01-22,2022-02-15
99,831,2020-07-18,2020-08-19
99,646,2020-12-05,2021-05-06
33,696,2014-05-23,2020-06-30
60,794,2019-11-07,2022-02-13
23,649,2014-01-19,2022-11-18
89,361,2016-10-13,2019-07-21
31,819,2020-06-03,2020-06-19
4,426,2022-10-16,2023-05-26
39,675,2017-10-09,2019-10-31
30,58,2020-09-11,2020-10-21
90,368,2021-11-07,2022-12-11
99,589,2014-05-24,2021-03-09
89,310,2013-07-20,2020-12-26
46,364,2018-01-12,2021-05-02
23,377,2016-10-24,2022-09-28
29,406,2016-11-02,2017-01-19
47,548,2021-11-09,2023-05-03
49,327,2015-02-04,2019-09-04
28,746,2021-05-11,2021-12-13
42,779,2022-03-12,2022-07-26
41,14,2020-06-05,2021-10-21
59,500,2016-06-02,2017-05-30
21,455,2020-12-27,2022-09-09
37,332,2015-04-12,2018-07-11
70,748,2020-06-05,2022-07-17
79,545,2018-02-02,2020-09-26
50,93,2019-09-08,2021-09-27
5,858,2021-03-25,2021-08-18
86,166,2021-11-14,2022-07-09
90,655,2022-03-30,2022-07-14
22,80,2019-08-29,2019-09-07
52,55,2020-08-31,2022-10-30
42,15,2015-06-21,2021-11-01
63,768,2016-06-20,2016-08-18
72,225,2017-10-04,2021-02-07
78,169,2014-03-03,2014-04-30
58,568,2014-06-17,2015-10-14
22,350,2020-09-03,2023-06-15
85,174,2021-09-29,2022-11-06
88,350,2018-06-14,2023-03-07
68,340,2022-02-16,2023-02-24
57,208,2013-08-18,2016-11-04
33,366,2022-12-21,2023-04-23
85,486,2017-08-22,NULL
35,885,2016-04-05,2018-03-24
63,858,2013-11-17,2017-08-29
74,338,2017-06-25,2022-06-23
13,784,2013-11-11,2016-03-14
95,761,2015-08-02,2016-10-31
84,808,2021-11-30,2022-10-20
23,992,2022-07-15,2023-03-27
17,569,2021-12-08,2022-04-04
26,563,2019-04-27,2019-10-16
78,834,2022-05-08,2023-01-09
31,249,2015-04-30,2018-04-14
49,460,2020-07-22,2022-05-16
49,540,2016-10-29,2018-07-09
85,111,2018-03-14,2020-11-14
30,587,2015-03-16,2020-08-22
8,267,2021-04-23,2022-01-23
80,78,2018-02-13,2019-06-16
43,839,2014-03-13,2023-03-21
24,261,2023-03-15,2023-04-03
58,692,2017-01-21,2018-01-05
80,448,2022-01-03,2022-06-16
10,487,2022-05-03,NULL
93,627,2015-03-10,2017-04-23
70,612,2021-03-29,2022-08-09
82,974,2023-01-06,2023-02-14
45,604,2021-05-09,2022-07-22
61,785,2014-03-30,2018-06-25
52,676,2022-02-03,2023-05-13
51,929,2020-09-27,2021-11-19
59,576,2020-03-05,2021-02-07
24,185,2017-08-03,2018-05-30
93,899,2022-03-11,2022-10-03
91,608,2022-12-26,2023-05-18
9,401,2023-04-24,2023-06-04
40,393,2017-11-27,2021-12-02
24,168,2017-06-06,2022-03-01
28,596,2018-12-03,2020-04-07
81,647,2022-10-09,2023-04-16
44,116,2022-05-13,2022-09-29
55,251,2021-08-02,NULL
89,84,2023-01-15,2023-03-12
62,740,2016-04-27,2020-08-12
33,332,2022-06-21,2023-03-27
6,166,2019-04-05,2021-01-27
54,435,2013-10-20,2019-07-05
85,475,2023-04-11,2023-04-28
31,85,2014-12-31,2021-09-15
75,135,2020-03-08,2021-03-28
30,550,2013-10-03,2017-11-17
69,37,2014-01-28,2022-05-16
70,948,2017-01-19,2020-09-29
96,694,2017-10-27,2021-07-17
47,758,2022-03-10,2023-03-19
46,213,2020-09-07,2020-09-30
56,442,2022-02-08,2022-12-02
14,895,2014-07-16,2020-02-05
17,901,2022-10-23,2022-11-28
50,533,2018-03-19,2018-05-14
35,127,2018-02-23,2022-05-15
36,722,2014-08-05,2016-11-10
55,161,2022-10-24,2022-11-13
71,954,2014-05-14,2021-04-17
62,467,2016-06-03,2017-02-08
55,630,2021-11-05,2022-11-23
37,550,2021-02-06,2021-11-24
32,30,2020-01-23,2020-12-28
24,101,2023-05-16,2023-05-18
76,639,2020-03-07,2020-05-31
96,394,2022-09-30,2022-11-23
6,868,2019-12-28,2023-03-22
67,83,2023-04-22,2023-05-15
70,622,2018-12-14,2021-11-19
68,682,2022-11-02,2023-02-23
60,70,2020-02-16,2022-05-06
3,978,2023-01-20,2023-02-18
50,453,2016-12-27,2023-05-27
29,889,2017-11-23,2020-04-16
12,193,2019-04-22,2019-08-12
31,549,2018-08-17,2019-03-09
13,968,2017-07-21,2018-02-13
75,523,2022-01-07,2022-07-28
97,227,2021-06-22,2023-04-19
61,458,2023-01-19,2023-05-20
42,79,2022-12-27,2023-01-04
99,285,2015-07-20,2021-08-15
60,63,2013-09-06,2017-09-24
62,807,2021-05-10,2022-04-05
88,670,2019-10-20,2022-11-27
83,462,2017-10-02,2020-09-02
54,687,2013-09-06,2020-10-31
1,401,2017-01-28,NULL
94,602,2017-04-22,2021-10-21
13,404,2015-06-23,2019-09-10
24,726,2014-02-27,2015-02-08
5,978,2019-04-11,2021-02-03
91,528,2014-05-22,2015-02-16
51,976,2015-05-05,2018-02-11
14,42,2014-05-07,2022-01-19
5,234,2022-09-22,2023-01-14
88,774,2016-12-14,2018-08-27
30,104,2016-02-20,2018-05-24
97,346,2016-01-11,2016-10-29
40,539,2015-09-07,2020-06-03
97,560,2021-12-16,2023-02-03
55,55,2019-02-18,2023-07-03
4,197,2015-01-06,2017-01-22
84,13,2018-11-23,2022-07-29
47,519,2018-07-13,2022-03-18
80,439,2019-02-12,2023-03-03
39,575,2020-11-23,2021-09-18
45,700,2013-11-16,2018-12-07
75,588,2019-08-22,2021-04-16
75,549,2017-05-04,2019-11-11
96,891,2018-01-12,2020-12-18
96,70,2020-09-14,2021-06-05
59,135,2019-12-15,2023-03-02
11,722,2018-06-06,2021-08-31
86,367,2023-05-13,NULL
32,236,2022-11-22,2023-05-15
85,566,2014-08-03,2015-10-23
49,686,2016-03-25,2021-05-19
92,110,2015-05-03,2017-06-04
79,53,2022-01-22,2022-07-17
53,931,2022-04-22,2022-07-19
90,291,2015-01-16,2021-02-14
65,371,2015-06-20,2021-10-15
3,309,2015-10-14,NULL
76,502,2021-03-08,2022-02-18
31,541,2016-07-23,2017-08-02
52,212,2013-11-17,2019-04-25
84,347,2021-10-03,2021-10-15
88,681,2022-01-31,2022-12-22
35,906,2019-08-16,2019-09-07
39,332,2016-03-20,2020-03-10
5,467,2022-11-22,2023-04-19
44,343,2022-03-29,2022-09-16
60,267,2021-08-31,2023-01-16
47,697,2021-07-24,2023-03-28
42,68,2022-04-27,2023-06-06
34,273,2017-05-29,2021-08-12
4,268,2018-01-29,2018-11-03
22,438,2020-02-04,2022-11-15
79,639,2013-11-04,2016-08-07
4,252,2022-01-25,2022-06-02
60,732,2021-08-03,2021-10-23
26,284,2015-08-05,2016-07-20
71,190,2019-03-02,2019-08-22
17,403,2016-06-12,2018-06-16
27,16,2016-01-20,2019-06-16
84,983,2021-07-03,2022-09-08
25,790,2020-03-07,2022-06-10
1,331,2017-06-02,2017-09-18
28,655,2021-03-24,2021-05-23
91,437,2015-01-02,2015-05-03
60,144,2022-03-02,2022-09-22
82,77,2017-07-17,2022-12-16
78,287,2020-12-07,2021-05-12
69,95,2022-02-09,2023-05-15
16,979,2017-02-27,2018-09-06
23,615,2014-06-19,2015-08-15
93,715,2019-04-07,2020-09-20
23,767,2013-08-27,2021-08-06
97,60,2016-09-29,2017-07-18
22,42,2020-02-06,2022-04-07
81,646,2015-12-12,2021-04-26
73,429,2020-10-06,2023-05-21
38,937,2023-04-07,2023-05-13
26,286,2016-06-10,2021-04-18
61,47,2021-03-23,2021-11-28
62,653,2018-03-13,2019-09-20
96,821,2015-02-27,2021-11-27
98,350,2014-03-07,2017-07-30
71,405,2014-07-12,2015-08-30
43,303,2021-09-11,2022-05-02
56,69,2023-05-31,2023-07-01
99,53,2019-03-26,2020-10-17
57,362,2013-07-17,2016-03-31
74,737,2014-07-16,2022-02-23
67,328,2022-01-01,2023-06-16
39,920,2017-02-23,2018-04-10
47,731,2017-06-19,2019-03-26
8,9,2017-11-21,2021-10-12
25,436,2014-10-03,NULL
98,684,2016-06-13,2017-02-17
10,51,2018-07-18,2020-03-03
50,492,2021-12-21,2023-03-09
31,235,2014-03-25,2015-06-15
63,501,2015-12-14,2022-08-23
14,74,2015-06-09,2015-10-15
66,752,2020-04-11,2020-04-28
43,685,2018-09-02,2020-10-20
79,897,2018-07-14,2022-10-15
10,936,2022-04-15,2022-11-08
22,712,2013-08-01,2022-11-30
33,63,2018-12-02,2019-09-24
31,418,2019-12-02,2023-01-05
37,368,2014-07-25,2021-04-15
72,61,2020-02-19,2021-07-22
26,558,2013-07-25,2020-07-29
48,5,2022-11-09,2023-05-27
80,200,2018-07-20,2022-09-10
55,519,2018-03-31,2021-03-06
25,738,2022-05-06,2022-08-02
23,201,2016-06-21,2017-12-12
69,215,2015-03-11,2017-05-25
43,258,2018-01-13,2020-06-05
15,483,2019-08-07,2020-12-01
69,966,2020-04-28,2022-08-19
18,431,2016-02-13,2017-07-13
3,464,2022-12-10,2023-04-27
78,878,2022-05-17,2022-09-12
85,568,2015-02-20,2018-01-05
36,336,2022-05-04,2022-07-12
61,576,2018-12-12,2020-03-26
47,343,2014-06-11,2014-07-30
17,113,2016-10-23,2021-05-17
19,774,2020-11-04,2021-11-03
86,367,2020-10-22,2023-04-20
99,378,2021-11-26,2022-03-20
18,874,2022-07-03,2022-07-20
96,764,2022-10-31,2022-11-13
66,920,2017-10-28,2019-12-08
15,82,2021-02-10,2021-04-07
81,450,2017-12-27,2019-05-25
69,946,2014-08-01,2014-11-11
26,522,2019-01-27,2021-06-11
70,922,2017-12-16,2018-08-14
19,468,2022-04-07,2022-08-25
37,528,2014-12-09,2020-03-30
22,555,2019-01-07,2020-10-19
27,420,2022-03-31,2023-05-17
56,833,2013-10-11,2019-07-16
88,759,2013-07-19,2022-04-17
82,785,2015-11-21,NULL
89,620,2019-08-24,2020-10-23
77,213,2023-06-06,2023-06-09
20,402,2019-10-07,2022-05-10
