EmpID,ProjectID,DateFrom,DateTo
408,2181,2016-06-16,2023-07-02
877,5754,2022-08-09,2022-11-16
259,8782,2018-06-03,2023-05-27
789,4692,2011-11-06,2016-05-28
447,1954,2007-03-22,2009-01-26
250,1302,2012-01-26,2017-04-28
554,9333,2011-03-10,2015-01-13
870,2216,2018-06-17,2020-05-14
546,8982,2010-10-30,2017-08-05
145,6925,2022-07-23,2023-04-06
244,3045,2009-12-26,2014-04-13
178,3970,2021-10-18,2021-11-11
430,4098,2017-12-16,2019-06-24
945,6164,2023-03-28,2023-05-31
751,8155,2008-01-04,2011-07-17
178,4158,2014-05-16,2022-05-04
789,7442,2019-02-06,2023-02-02
537,6940,2022-03-25,2023-06-02
333,1922,2016-11-26,2020-04-09
877,21,2010-04-28,2010-10-31
368,4394,2017-06-04,2017-12-12
729,1932,2008-03-04,2022-10-28
96,8142,2013-02-05,2016-05-05
719,2092,2021-11-03,2022-02-05
994,3027,2010-02-19,2016-02-24
867,9884,2022-05-11,2022-08-03
725,2961,2019-01-22,2023-05-05
53,2167,2021-05-13,2022-05-30
572,632,2022-07-19,2022-11-04
329,6467,2014-09-03,2022-10-03
728,6438,2021-12-22,2022-12-24
50,6497,2019-12-12,2023-07-02
41,6631,2014-12-24,2022-11-05
743,3161,2022-10-19,2022-12-27
36,1564,2022-05-01,2022-08-22
502,62,2020-08-12,2021-07-20
57,334,2007-02-13,2007-10-23
834,8051,2011-09-22,2017-10-14
469,1652,2012-09-05,2017-09-28
500,3538,2010-09-22,2016-08-24
952,6889,2016-05-21,2019-03-04
478,8849,2010-01-23,2022-03-10
134,6182,2014-11-24,2019-02-16
552,7821,2006-04-26,2014-03-17
811,2587,2010-03-18,2022-06-28
41,340,2013-01-03,2014-01-31
427,6625,2007-05-31,2019-08-05
521,6463,2012-01-14,2012-05-15
938,3618,2020-05-29,2022-01-01
495,7135,2012-02-10,2014-02-11
780,7077,2006-06-15,2013-03-09
545,3115,2009-03-15,2017-11-22
528,8961,2007-04-26,2013-03-05
511,9054,2011-02-23,2016-05-23
994,4622,2014-08-14,2020-09-19
407,2107,2008-04-12,2020-04-21
293,5093,2005-04-27,2017-10-23
146,6399,2020-10-09,2021-05-19
2,3982,2022-09-11,2023-04-16
901,569,2019-04-04,2020-08-06
187,238,2014-03-18,2015-07-15
496,4100,2006-06-23,2013-02-07
455,2242,2006-10-06,2022-04-09
602,5249,2022-11-10,2022-11-25
246,9957,2022-03-03,2022-12-10
918,2411,2016-11-10,2018-12-24
889,2369,2019-10-03,2021-01-07
431,1115,2015-03-09,2023-03-20
90,5452,2009-07-06,2010-09-28
873,6922,2023-06-30,2023-07-03
299,1036,2020-11-26,2021-09-18
783,5102,2018-05-05,2021-09-14
21,8324,2007-07-29,2023-03-16
636,1449,2016-08-31,2021-10-31
725,6969,2010-10-01,2017-05-08
224,8193,2020-02-13,2022-04-28
709,3645,2009-02-17,2011-05-12
884,7581,2021-02-22,2022-04-26
816,3419,2018-08-07,2021-07-26
659,5094,2008-09-28,2018-05-27
940,6241,2017-05-13,2020-10-04
443,4879,2023-02-28,2023-04-21
889,388,2007-12-07,2018-10-13
119,9199,2015-04-06,2015-11-08
269,4586,2016-01-20,2016-11-17
901,9307,2007-03-27,2007-03-28
53,1998,2005-12-14,2020-03-06
208,6799,2009-05-08,2022-04-29
125,7828,2011-09-11,2019-04-09
800,9552,2016-03-17,2022-12-03
477,6840,2018-07-22,2022-11-27
184,5542,2005-07-10,2017-11-10
320,4132,2006-08-23,2015-06-26
811,6826,2021-06-08,2021-08-23
494,248,2008-03-29,2019-06-16
601,9187,2006-12-19,2018-02-24
199,2162,2012-01-25,2015-12-30
625,8290,2015-12-29,2020-05-05
685,3313,2017-05-10,2018-12-29
623,2307,2013-11-28,2017-04-05
171,1706,2017-11-15,2022-06-20
907,4183,2017-05-26,2017-08-23
177,7090,2011-05-24,2013-12-11
638,3298,2020-02-07,2021-07-05
953,7790,2022-09-03,2023-06-24
890,3644,2014-04-07,2020-06-29
568,7546,2008-09-14,2019-04-30
338,2558,2010-02-22,2023-03-15
159,3399,2009-08-21,2016-02-23
169,3010,2005-11-30,2017-04-11
301,7426,2007-07-30,2020-06-01
465,2298,2014-07-08,2017-04-27
921,2383,2015-09-11,2021-12-22
746,7126,2010-04-03,2018-09-25
132,6251,2010-11-30,2016-03-27
140,9747,2015-12-12,2019-03-12
825,681,2021-07-11,2022-02-19
36,6932,2012-01-22,2023-05-18
616,7119,2016-01-13,2019-12-13
376,6561,2020-06-19,2021-11-29
350,9744,2007-01-16,2012-06-23
929,6868,2016-02-08,2016-08-16
348,4564,2013-10-28,2017-08-13
624,599,2010-06-02,2021-10-06
190,9838,2020-10-24,2022-01-12
748,1365,2012-07-29,2020-09-21
762,3000,2013-02-17,NULL
973,6047,2016-09-27,2021-08-19
111,5170,2010-12-16,2019-11-29
449,3596,2021-06-05,2021-08-26
924,8361,2020-03-01,2022-02-25
208,3222,2011-03-12,2018-09-19
519,8953,2021-12-10,2022-06-12
838,823,2010-07-23,2012-01-13
122,1607,2013-01-02,2013-10-16
717,8085,2019-05-31,2023-01-12
807,4800,2007-11-30,2010-02-26
753,4774,2013-04-05,2021-06-06
263,4723,2022-03-14,2023-03-30
333,2800,2020-11-23,2021-06-01
734,6460,2009-06-02,2012-12-15
97,3678,2017-04-21,2021-06-14
573,7822,2022-01-22,2022-06-18
530,1348,2008-06-23,2014-08-18
179,1814,2014-06-19,2019-01-28
956,2999,2015-09-06,2016-07-22
900,9774,2012-06-01,2015-07-26
407,9541,2009-05-31,2017-02-06
564,5881,2017-09-25,2019-08-23
957,5589,2020-11-18,2022-07-22
155,799,2018-01-19,2022-11-02
559,5301,2021-06-25,2021-08-13
307,7545,2014-03-16,2021-04-13
880,5286,2023-01-06,2023-04-27
833,3683,2021-04-07,2021-09-12
632,9482,2021-12-02,2021-12-20
898,5815,2014-06-15,2022-09-23
42,9819,2009-05-04,2009-10-17
665,7019,2014-01-30,NULL
226,9852,2016-05-04,2016-12-13
755,4323,2011-07-03,2022-12-23
858,5242,2010-07-26,2015-06-12
875,4620,2015-05-22,2018-01-06
369,8629,2016-03-14,2016-07-11
325,5667,2019-10-20,2023-02-26
142,6539,2014-04-10,2019-10-10
82,858,2015-09-11,2018-07-21
437,6673,2006-06-30,NULL
682,6665,2018-01-27,2018-02-10
655,5466,2014-01-31,2018-11-08
941,6,2014-04-15,2016-03-20
530,6237,2020-12-02,2022-04-01
510,712,2014-02-13,2015-11-19
35,391,2017-06-22,2018-02-19
756,4219,2018-01-15,2021-11-07
30,2058,2012-04-18,2019-08-06
599,7676,2021-09-05,2023-04-25
783,5930,2020-12-30,2021-03-05
359,1911,2012-06-13,2020-06-30
470,9669,2006-08-28,2011-04-15
614,7042,2007-03-17,2012-05-06
315,4213,2015-08-17,2017-01-06
167,6203,2023-01-29,2023-04-18
40,9611,2014-06-12,2022-12-19
709,588,2016-07-27,2017-10-06
643,803,2012-07-27,2014-05-31
479,1588,2022-03-27,2023-01-08
103,5859,2019-09-23,2019-10-01
85,1589,2019-02-02,2020-08-22
943,7718,2023-02-09,2023-04-14
296,3164,2007-01-05,2017-08-04
174,4497,2005-08-02,2021-01-29
226,8648,2007-11-11,2010-04-24
369,9739,2015-01-28,2016-09-30
783,121,2019-11-19,2021-08-17
37,1590,2012-01-02,NULL
371,7232,2021-04-21,2021-05-10
891,1098,2021-02-12,2022-02-19
299,8972,2007-01-18,2016-06-06
123,8210,2011-05-05,2019-08-07
52,781,2020-04-17,2022-07-06
463,3634,2021-06-11,2022-11-03
378,8610,2016-03-02,2016-04-03
523,4718,2019-10-19,2021-01-29
173,8521,2007-11-27,2012-12-12
397,4213,2007-11-04,2013-06-13
535,3451,2012-01-14,2014-01-29
14,4172,2020-12-05,2022-03-13
393,7058,2015-06-30,2021-06-20
673,3242,2014-05-08,2022-02-25
537,8230,2006-02-17,2015-10-26
389,3779,2019-03-10,2021-06-21
71,6803,2011-10-13,2016-10-16
68,2289,2019-06-08,2023-02-17
689,1582,2023-03-08,2023-06-22
82,5139,2014-11-14,2022-03-11
352,7958,2019-11-24,2023-02-13
665,4220,2016-12-03,2021-10-14
48,7867,2021-10-08,2021-12-10
481,424,2016-07-25,2023-03-30
559,436,2007-03-18,2012-07-23
779,263,2017-10-07,2022-10-08
802,2657,2011-12-21,2013-04-05
876,2377,2020-07-02,2022-08-05
489,6165,2013-06-27,2016-06-04
882,1889,2014-12-14,2019-11-14
354,9198,2013-10-11,2015-07-27
749,1074,2022-09-28,2022-10-07
645,1788,2018-09-12,2022-01-07
775,6305,2010-07-26,2019-06-16
779,8899,2007-11-06,2020-04-18
532,487,2006-12-25,2015-04-05
328,1678,2016-08-17,2019-06-21
253,3497,2009-07-30,2013-08-09
265,8764,2018-10-14,2023-06-05
460,2071,2015-09-13,2017-03-30
240,1149,2023-02-27,2023-03-09
951,2057,2005-07-20,2022-07-23
863,8649,2006-01-25,2007-01-13
248,1091,2021-10-15,2023-01-14
365,4203,2011-03-14,2013-06-23
161,7310,2010-04-16,2012-06-01
510,731,2011-03-07,2018-01-30
918,9709,2021-03-25,2023-03-08
371,6866,2018-01-16,2023-06-26
990,9989,2021-02-11,2022-04-11
856,4681,2023-02-18,2023-03-16
75,3662,2018-09-15,2020-08-16
647,9095,2017-12-09,2023-05-13
395,3077,2017-07-27,2022-05-14
549,5837,2005-11-10,2007-11-26
258,8720,2022-01-07,2022-09-01
579,745,2014-05-12,2021-03-29
935,9387,2021-07-18,2023-04-03
710,6329,2018-05-24,2019-01-09
845,4046,2021-05-27,2022-08-29
780,3074,2018-12-21,2022-08-13
399,7921,2007-10-19,2020-06-09
416,969,2007-05-24,2012-10-27
713,1278,2006-08-27,2009-05-30
455,4188,2021-01-20,2021-02-14
435,27,2014-09-15,2018-09-10
857,8184,2011-10-03,2018-12-18
567,5077,2018-09-21,2018-11-27
503,418,2018-01-23,2019-05-26
785,2195,2006-02-14,2022-09-16
822,4456,2022-12-07,2023-07-02
579,8577,2015-03-04,2015-07-05
631,5951,2020-09-21,2022-08-18
440,8604,2021-10-14,2022-01-22
320,4077,2015-07-21,2018-09-05
22,2887,2017-04-13,2018-04-21
650,4519,2008-11-14,2022-12-21
127,8726,2014-05-21,2017-11-27
746,1550,2005-07-29,2007-09-01
5,6587,2015-08-19,2020-08-18
212,9169,2016-12-02,2019-04-15
89,536,2021-05-24,2022-12-02
665,1927,2019-08-31,2020-06-07
627,6928,2011-04-03,2013-04-26
819,6307,2022-08-19,2022-11-23
557,4857,2020-12-03,2023-01-23
932,427,2017-04-11,2017-05-16
127,8940,2011-10-15,2016-10-17
79,6032,2010-12-29,2017-10-27
656,4572,2022-10-08,2023-05-16
250,5731,2007-03-12,2018-09-12
611,7735,2009-03-25,2017-01-01
115,1339,2010-03-10,2022-05-08
223,1402,2014-01-22,2016-03-03
929,739,2023-05-23,2023-06-27
846,7128,2022-12-20,2023-02-26
36,112,2022-10-25,2023-06-20
527,3648,2019-06-12,2022-08-03
897,8891,2017-01-20,2018-11-22
46,2539,2007-12-23,2015-04-17
594,566,2019-03-04,2022-01-05
831,1617,2016-08-13,2017-12-25
14,262,2023-01-30,2023-05-25
394,6316,2015-09-04,2020-04-18
773,7740,2017-02-01,2018-04-12
877,173,2014-03-20,2016-11-11
311,8242,2013-09-03,2022-08-19
902,5123,2005-06-07,2020-10-17
124,9316,2006-09-16,2021-03-28
291,1976,2015-04-23,2018-04-18
343,8902,2020-09-19,2022-10-25
366,7291,2019-01-16,2020-06-19
539,5571,2005-07-22,2008-09-23
530,8541,2022-02-24,2022-05-18
780,731,2010-09-21,2012-11-16
211,1935,2019-03-29,2020-05-11
880,3617,2012-06-17,2016-03-11
739,3771,2020-10-17,2022-12-14
438,9146,2020-05-22,2021-03-27
383,1522,2017-04-16,2021-01-14
599,6970,2018-12-01,2020-12-17
970,6346,2017-07-08,2018-04-20
114,2023,2006-06-29,2010-01-15
929,3259,2009-06-28,2010-07-07
737,5936,2017-11-16,2021-09-12
295,2916,2008-02-19,2010-01-29
174,4634,2020-04-10,2020-05-27
846,961,2018-10-12,2021-03-09
172,5876,2007-10-04,2022-09-19
254,7715,2021-08-21,2022-05-13
83,3571,2020-11-01,2021-12-15
647,8866,2014-03-27,2015-04-04
445,7605,2022-10-25,2023-06-21
776,7513,2022-06-29,2022-10-23
47,6500,2008-10-28,2010-01-29
595,8817,2014-05-30,2018-12-16
356,5218,2023-05-15,2023-06-27
737,6423,2011-06-18,2014-07-03
628,5093,2016-04-27,2018-02-18
878,9063,2023-05-07,2023-06-09
416,563,2009-10-28,2014-06-13
235,111,2007-09-02,2014-08-30
613,8099,2005-06-02,2012-10-27
277,5776,2020-08-03,2022-08-02
615,9263,2010-01-07,2018-10-18
742,4323,2006-10-25,2010-11-13
704,5115,2016-08-11,2020-08-30
648,3894,2017-04-10,2021-07-28
565,5813,2021-03-29,2023-05-26
853,2390,2005-12-01,2016-02-09
858,953,2016-02-02,2019-04-16
751,6449,2016-07-16,2022-08-29
864,3447,2009-04-09,2017-09-26
789,5668,2019-08-20,2021-04-07
530,6535,2015-05-10,2020-04-12
203,2416,2012-03-19,2020-01-11
953,8378,2017-04-01,2019-10-02
390,2261,2012-02-23,2018-09-28
742,8777,2012-12-17,2017-07-06
938,6100,2007-05-22,2020-09-12
313,4798,2007-12-02,2008-06-29
768,2423,2018-10-24,2020-01-20
709,8493,2007-09-26,2011-07-14
514,5580,2008-09-15,2008-11-07
565,1716,2016-06-15,2023-04-23
668,2371,2011-01-24,2019-04-29
907,8871,2011-04-01,2021-06-20
105,4061,2010-03-20,2018-11-22
566,5625,2009-05-07,2014-07-14
185,1469,2010-11-11,2016-08-09
581,8707,2010-07-29,2013-03-03
320,643,2014-04-24,2015-11-01
79,415,2012-12-04,2018-07-27
631,7719,2008-03-18,2009-07-19
399,2168,2008-09-14,2011-07-25
231,2402,2017-08-10,2017-08-20
814,2403,2013-09-11,2017-07-02
675,6159,2019-11-18,2020-12-16
41,2574,2007-11-30,2023-04-20
90,5592,2011-05-21,2017-06-22
328,7154,2009-11-30,2013-07-21
566,7831,2016-06-28,2017-12-25
459,2759,2007-02-01,2019-11-25
509,8693,2008-01-11,2010-11-21
741,4054,2022-12-08,2023-04-27
322,1923,2019-10-04,2022-09-28
995,6631,2017-08-24,2020-07-30
198,5805,2007-04-14,2022-02-10
43,6078,2012-06-19,2022-11-04
789,7957,2017-01-21,2023-03-28
636,1387,2005-08-28,2009-08-16
164,1326,2005-05-21,2011-01-30
857,8841,2011-08-29,2018-07-18
893,6398,2011-01-16,2014-12-20
1,9834,2018-05-06,2020-12-30
414,4405,2016-03-25,2018-05-30
217,8788,2007-12-02,2009-05-14
525,5177,2022-03-28,2023-01-05
87,8321,2010-05-19,2021-11-16
532,8417,2017-11-08,2018-12-09
935,1168,2014-05-09,2019-02-06
298,2916,2016-05-12,2021-06-04
967,397,2022-06-21,2023-02-23
930,7629,2016-08-05,2016-12-26
845,8519,2014-01-15,2014-03-15
296,4696,2006-03-22,2007-08-20
877,6521,2014-05-25,2018-01-29
131,9461,2022-09-30,2022-11-03
671,9831,2015-10-02,2020-09-18
721,684,2011-11-09,2019-06-25
661,1112,2018-06-07,2023-05-12
460,3152,2005-10-22,2020-04-30
600,349,2022-12-29,2023-02-11
891,9967,2015-02-27,2017-05-08
750,2874,2022-11-30,2023-01-31
390,9455,2020-11-01,2023-02-18
778,4721,2019-06-25,2022-03-29
425,220,2006-08-25,2022-02-12
547,5852,2005-07-23,2012-12-10
738,9378,2015-12-20,2019-02-06
146,5058,2013-11-17,2017-04-05
715,8538,2005-09-21,2014-08-03
610,2898,2009-09-20,2011-11-13
240,6405,2017-09-15,2018-08-26
596,9914,2020-01-17,2020-06-18
48,7224,2017-06-25,2021-03-27
822,1374,2006-10-07,2020-06-06
424,9421,2021-05-08,2022-08-03
669,7859,2012-04-07,2020-12-26
368,3177,2013-05-22,2016-04-09
758,8145,2018-05-31,2022-02-14
157,9494,2019-08-19,NULL
238,2927,2013-12-03,2017-12-01
726,153,2022-11-27,2023-04-25
326,1251,2018-10-03,2021-08-08
340,4046,2014-05-08,2018-07-23
449,7263,2012-06-11,2019-08-21
703,4955,2015-05-19,2017-04-19
844,8402,2009-09-23,2017-10-30
552,3460,2009-03-02,NULL
613,9563,2021-04-22,2023-06-30
115,4114,2017-09-01,NULL
643,9535,2015-04-22,2020-01-18
876,127,2014-06-20,2015-10-11
54,3358,2021-12-01,2022-06-02
253,8385,2012-04-09,2023-03-06
810,7904,2008-01-28,2014-09-04
782,6513,2018-05-31,2020-01-30
586,161,2019-05-18,2021-06-04
220,8527,2022-05-11,2023-06-12
90,6459,2020-06-20,2020-11-20
602,1427,2011-04-28,2012-03-07
586,7131,2022-06-14,2023-03-21
668,3578,2016-02-29,2018-04-07
279,27,2007-10-13,2016-09-03
404,6432,2010-04-20,2012-03-13
277,3633,2016-05-06,2021-07-02
649,8642,2021-06-08,2021-10-31
338,1497,2013-09-20,2020-05-29
40,3879,2011-03-14,2022-07-18
258,5797,2009-03-31,2015-05-23
784,7723,2016-01-28,2023-03-27
786,1200,2020-07-24,2022-10-26
193,8716,2014-12-04,2015-03-13
931,5381,2013-06-08,2020-10-27
616,5702,2006-06-01,2021-05-02
191,2545,2011-01-02,2015-02-01
189,58,2005-11-10,2023-05-04
765,3847,2018-11-10,2023-07-04
507,4493,2012-07-29,2023-05-31
348,2510,2014-07-09,2021-01-02
576,520,2018-08-21,2018-10-20
229,1445,2014-12-28,2017-12-10
826,6240,2013-05-08,2016-02-21
526,469,2021-09-03,2021-10-26
700,8924,2012-04-25,2019-07-10
143,5009,2012-03-02,2014-06-29
58,7585,2011-05-30,2022-01-18
558,22,2021-11-08,2022-06-02
758,3789,2016-02-19,2022-05-13
409,905,2005-10-17,2019-04-19
572,2903,2017-03-18,2019-11-05
235,180,2010-02-09,2016-07-25
12,9180,2020-05-04,2021-04-02
446,908,2016-01-08,2020-10-21
836,5663,2022-03-11,2022-05-14
592,8955,2021-06-21,2022-12-25
130,3622,2022-10-16,2023-03-27
674,6010,2010-09-17,2022-12-28
685,5689,2015-03-16,2018-12-17
843,5872,2008-03-03,2017-01-11
218,587,2012-06-04,2019-12-07
385,9236,2020-11-11,2021-11-01
836,5409,2013-04-06,2018-01-31
847,4344,2011-02-27,2019-12-02
949,7703,2016-07-02,2018-04-17
487,9071,2017-12-05,2022-04-20
80,74,2022-11-26,2023-03-12
816,4754,2016-08-01,2016-09-23
775,2336,2014-01-15,2018-03-21
586,304,2023-04-21,2023-06-14
265,2026,2010-11-13,2019-05-26
652,6407,2016-01-24,2023-05-17
67,6846,2019-09-01,2020-02-29
227,1120,2022-10-16,2023-06-17
33,3595,2018-10-15,2023-07-02
323,6643,2005-09-08,2007-05-11
274,6868,2014-04-09,2018-05-04
547,1319,2012-04-04,2015-04-05
101,7392,2021-12-31,2022-02-06
897,8294,2013-02-17,2022-06-19
474,1249,2022-12-14,2023-02-18
429,6956,2009-10-14,2019-10-20
200,8732,2022-03-20,2022-06-10
418,6107,2020-07-28,2023-02-12
918,107,2022-11-11,2023-04-22
266,5217,2010-06-18,2019-07-16
379,972,2011-04-30,2017-04-01
15,6334,2020-12-20,2023-05-15
859,7840,2013-09-15,2015-10-01
458,7004,2008-12-31,2009-05-14
692,8421,2010-02-16,2019-10-03
578,4367,2015-02-26,2015-03-04
890,147,2009-05-29,2011-03-19
885,9773,2021-01-07,2021-07-06
172,5165,2013-07-10,2020-01-19
679,2798,2008-12-12,2011-04-22
248,4909,2008-07-05,2018-10-28
500,1849,2018-07-17,2018-09-14
405,1266,2017-04-08,2017-07-01
885,5403,2012-05-07,2020-01-20
579,245,2020-01-27,2022-02-05
812,9738,2018-02-03,2020-09-25
843,558,2011-03-05,2018-04-14
768,6091,2021-11-14,2023-05-19
507,5070,2007-08-11,2021-07-16
595,3551,2020-02-21,2022-05-17
930,8263,2017-10-09,2021-03-31
492,1622,2014-04-18,2014-08-25
864,327,2021-11-14,2022-05-28
952,3377,2020-06-18,2021-05-29
117,745,2017-10-04,2023-03-10
380,6919,2021-07-08,2021-12-29
627,7629,2010-01-14,2020-07-29
97,7897,2006-05-20,2018-09-09
871,4272,2013-01-07,2018-08-06
548,4170,2010-03-30,2020-04-17
907,3735,2005-07-18,2017-01-03
486,6150,2009-03-03,2013-07-06
374,713,2011-10-02,2016-04-02
369,4915,2020-05-18,2022-02-21
373,8577,2008-04-27,2019-09-04
248,4360,2013-02-12,2018-02-23
312,172,2005-11-11,2014-03-15
909,8751,2007-07-07,2014-12-16
786,8895,2017-04-05,2023-05-06
751,4158,2021-12-15,2022-09-27
191,9197,2006-07-13,2019-04-11
419,8877,2007-12-22,2013-11-29
92,6664,2019-07-27,NULL
400,8219,2017-06-02,2021-05-23
132,195,2009-02-14,2012-08-23
801,6849,2008-10-22,2018-03-24
864,5611,2021-10-31,2022-01-13
182,7200,2015-09-09,2023-01-15
366,9901,2021-04-26,2021-08-16
949,3634,2012-12-16,2015-05-14
653,8633,2016-08-24,2019-06-12
28,8451,2016-07-04,2020-11-23
766,1950,2010-12-21,2019-07-20
265,322,2022-01-06,2022-08-08
63,392,2020-05-11,2022-07-27
259,8870,2014-04-04,2016-09-23
944,160,2021-06-24,2023-07-01
776,9480,2012-09-15,2014-12-18
764,9831,2018-11-08,2021-11-09
388,794,2018-05-08,2021-09-16
911,3092,2021-11-21,2021-12-16
997,7724,2012-05-15,2014-08-24
481,6509,2015-12-17,2017-08-25
918,6825,2010-03-10,2022-11-17
890,8069,2015-10-09,2022-06-21
505,9781,2018-09-15,2022-07-19
925,7154,2012-06-06,2019-05-16
995,3348,2007-05-18,2019-01-31
840,339,2016-08-18,2023-06-08
40,9843,2015-12-01,2019-07-22
401,5633,2009-08-20,2019-08-24
431,3748,2013-07-09,2017-06-07
81,4239,2013-09-03,2019-03-05
366,2608,2015-05-13,2018-03-16
192,9925,2010-11-23,2014-11-29
742,1415,2015-02-28,2020-01-06
289,6839,2011-02-23,2018-05-13
219,8792,2014-10-03,2019-06-14
360,2722,2007-01-17,2014-07-05
903,2085,2013-03-02,2022-04-28
152,6825,2021-06-20,2023-06-30
953,1187,2006-05-08,2008-05-23
666,5453,2014-10-05,2023-01-10
952,1741,2014-10-10,2017-06-02
749,6581,2009-01-07,2014-01-24
691,4949,2007-05-22,2018-10-24
895,3610,2010-07-15,2019-07-13
55,3056,2012-05-09,2022-06-18
109,8756,2021-09-04,2023-06-21
691,9779,2019-08-28,2020-06-25
863,8982,2007-07-08,2010-05-07
49,6079,2017-06-14,2021-02-18
239,3018,2018-03-29,2019-12-10
428,2219,2011-12-31,2014-07-06
731,3457,2022-11-20,2023-02-01
941,182,2011-08-03,2019-01-18
183,6750,2013-07-20,2015-04-01
356,3927,2010-08-19,2011-08-20
456,8519,2017-01-07,2021-03-22
253,4963,2017-09-25,2022-05-26
751,9439,2012-08-07,2020-11-18
355,1932,2010-04-28,2015-09-03
615,3382,2022-08-25,2023-05-23
41,8134,2018-01-19,2022-08-16
239,3700,2013-02-03,2016-11-09
231,258,2010-09-17,2018-06-25
947,9051,2023-04-04,2023-04-22
360,4781,2021-01-07,2021-12-13
322,8182,2011-08-02,2018-07-24
556,7602,2019-02-04,2021-09-21
754,4697,2009-02-17,2010-05-27
904,1589,2020-04-27,2020-11-30
386,6645,2010-09-03,2010-12-23
601,5182,2011-05-13,2017-06-08
226,2928,2011-02-08,2020-12-22
32,5242,2013-02-22,2020-03-30
399,2989,2014-06-24,NULL
398,6731,2012-07-09,2021-08-03
249,7948,2009-01-27,2018-10-20
216,600,2022-09-25,2023-05-30
887,9831,2007-11-14,2007-12-27
561,3025,2020-05-21,2023-05-25
618,98,2021-07-07,2022-03-09
773,4883,2017-05-26,2023-05-26
397,1524,2005-07-08,2018-12-27
741,1220,2017-04-08,2018-01-27
808,5496,2016-03-03,2020-08-15
919,9614,2022-01-22,2022-10-25
517,5135,2015-10-15,2021-12-24
662,3917,2007-06-23,2016-03-11
727,1371,2011-03-06,2018-03-01
992,525,2012-05-18,2017-06-29
489,2446,2016-07-27,2019-07-09
544,3169,2012-08-22,2018-10-08
320,8563,2006-03-04,2010-09-29
400,217,2014-01-06,2018-10-04
69,1643,2007-03-06,2021-07-28
99,1479,2021-05-11,2022-10-12
608,7534,2013-01-22,2014-11-20
823,7494,2015-05-11,2015-07-02
618,6481,2019-07-11,2019-08-23
903,6767,2014-06-28,2021-06-02
990,7877,2012-02-18,2014-08-25
748,8550,2006-06-24,2016-03-10
206,3157,2023-06-03,2023-06-07
386,5752,2021-03-08,2021-03-27
501,3519,2018-02-13,2020-05-05
911,8696,2017-06-30,2021-10-20
892,9381,2010-06-29,2016-05-05
69,2908,2021-05-12,2023-06-17
833,7290,2020-06-01,2023-02-06
164,8247,2017-03-19,2017-11-10
654,3741,2009-01-11,2013-12-07
839,573,2020-05-08,2023-06-02
275,3264,2020-07-28,2020-08-15
552,6719,2021-12-08,2023-03-29
67,9978,2008-12-03,2009-06-16
647,9325,2014-07-23,2021-03-16
847,3894,2017-03-08,2022-04-16
352,2936,2010-01-24,2016-06-01
346,9095,2022-04-17,2022-11-13
121,532,2015-08-13,2018-01-19
511,9935,2012-05-10,2021-04-26
398,3150,2018-08-21,2022-08-16
170,9477,2006-10-01,2018-06-01
101,2905,2021-11-29,2022-04-16
235,8566,2022-01-16,2022-08-30
766,1520,2007-07-13,2014-05-09
951,7873,2017-07-07,2020-05-17
74,4707,2007-06-30,2013-09-24
782,6905,2014-11-28,2016-11-20
74,7166,2010-10-06,2019-12-03
997,5874,2016-08-27,2021-03-11
521,3708,2013-01-06,2017-02-22
766,5214,2016-03-26,2017-04-24
133,7942,2017-11-13,2019-06-21
736,606,2019-04-26,2022-03-24
112,9012,2021-05-19,2022-09-10
793,6904,2006-09-15,2007-09-12
888,9602,2018-06-02,2020-06-10
594,4068,2020-01-22,2021-10-16
151,8894,2013-05-17,2019-01-01
683,4223,2011-06-10,2021-05-12
797,3354,2010-09-09,2016-02-22
996,1537,2018-12-09,2022-08-10
521,2654,2020-05-09,2021-08-29
535,2172,2010-04-12,2020-01-14
525,7391,2016-05-31,2021-06-08
700,9519,2016-10-21,2019-03-21
869,867,2019-04-08,2020-10-06
597,7133,2015-05-21,2020-12-20
51,2086,2020-03-31,2022-10-28
296,1780,2011-09-13,2022-09-15
702,2561,2016-02-12,2020-05-08
520,8728,2015-09-30,2019-01-08
389,4697,2011-08-20,2017-11-10
474,8072,2022-02-13,2022-06-23
375,3725,2020-01-28,2020-04-17
474,7499,2006-01-24,2016-03-08
411,5043,2018-04-17,2019-12-28
981,8196,2019-04-13,2022-05-12
166,1703,2015-05-16,2021-08-16
535,6082,2016-09-27,2018-12-25
671,4017,2011-09-12,2015-12-04
25,1090,2010-08-14,2015-04-04
992,3653,2006-04-15,2015-07-31
654,9610,2018-11-21,2022-12-20
685,6060,2022-07-19,2022-09-21
339,4412,2014-11-24,2023-01-04
185,9842,2005-08-23,2017-03-23
342,175,2009-06-09,2011-11-10
566,8381,2018-07-10,2021-12-28
452,7624,2017-12-08,2020-08-20
890,9851,2014-10-10,2017-10-25
737,7988,2018-12-11,2021-06-11
294,7286,2016-11-08,2021-02-20
115,8241,2017-12-30,2019-05-04
483,8542,2011-12-29,2017-05-27
140,8891,2021-02-25,2022-06-15
962,36,2010-03-19,NULL
899,6109,2005-12-08,2007-08-14
852,8820,2019-02-20,2021-03-16
715,6845,2022-08-17,2022-11-06
693,7445,2012-03-25,2019-04-03
698,6679,2011-12-29,2023-01-19
252,988,2010-08-02,2015-04-07
190,3862,2007-01-15,2017-06-26
545,3368,2016-11-27,2020-09-29
373,2346,2017-11-15,2019-06-23
